task_id,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
LIV-F4-REDACAO-01_Concepcion-Horqueta,redacao_final_distrito,distrito,01_Concepcion,Horqueta,Departamentos/01_Concepcion/Horqueta,LIV-F2-GSS-01_Concepcion-Horqueta|LIV-F3-MIDIA-01_Concepcion-Horqueta,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Itacua,redacao_final_distrito,distrito,01_Concepcion,Itacua,Departamentos/01_Concepcion/Itacua,LIV-F2-GSS-01_Concepcion-Itacua|LIV-F3-MIDIA-01_Concepcion-Itacua,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Loreto,redacao_final_distrito,distrito,01_Concepcion,Loreto,Departamentos/01_Concepcion/Loreto,LIV-F2-GSS-01_Concepcion-Loreto|LIV-F3-MIDIA-01_Concepcion-Loreto,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Paso_Barreto,redacao_final_distrito,distrito,01_Concepcion,Paso_Barreto,Departamentos/01_Concepcion/Paso_Barreto,LIV-F2-GSS-01_Concepcion-Paso_Barreto|LIV-F3-MIDIA-01_Concepcion-Paso_Barreto,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Paso_Horqueta,redacao_final_distrito,distrito,01_Concepcion,Paso_Horqueta,Departamentos/01_Concepcion/Paso_Horqueta,LIV-F2-GSS-01_Concepcion-Paso_Horqueta|LIV-F3-MIDIA-01_Concepcion-Paso_Horqueta,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-San_Alfredo,redacao_final_distrito,distrito,01_Concepcion,San_Alfredo,Departamentos/01_Concepcion/San_Alfredo,LIV-F2-GSS-01_Concepcion-San_Alfredo|LIV-F3-MIDIA-01_Concepcion-San_Alfredo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-San_Carlos_del_Apa,redacao_final_distrito,distrito,01_Concepcion,San_Carlos_del_Apa,Departamentos/01_Concepcion/San_Carlos_del_Apa,LIV-F2-GSS-01_Concepcion-San_Carlos_del_Apa|LIV-F3-MIDIA-01_Concepcion-San_Carlos_del_Apa,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-San_Lazaro,redacao_final_distrito,distrito,01_Concepcion,San_Lazaro,Departamentos/01_Concepcion/San_Lazaro,LIV-F2-GSS-01_Concepcion-San_Lazaro|LIV-F3-MIDIA-01_Concepcion-San_Lazaro,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Sargento_Jose_Felix_Lopez,redacao_final_distrito,distrito,01_Concepcion,Sargento_Jose_Felix_Lopez,Departamentos/01_Concepcion/Sargento_Jose_Felix_Lopez,LIV-F2-GSS-01_Concepcion-Sargento_Jose_Felix_Lopez|LIV-F3-MIDIA-01_Concepcion-Sargento_Jose_Felix_Lopez,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-01_Concepcion-Yby_Yau,redacao_final_distrito,distrito,01_Concepcion,Yby_Yau,Departamentos/01_Concepcion/Yby_Yau,LIV-F2-GSS-01_Concepcion-Yby_Yau|LIV-F3-MIDIA-01_Concepcion-Yby_Yau,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-25_de_Diciembre,redacao_final_distrito,distrito,02_San_Pedro,25_de_Diciembre,Departamentos/02_San_Pedro/25_de_Diciembre,LIV-F2-GSS-02_San_Pedro-25_de_Diciembre|LIV-F3-MIDIA-02_San_Pedro-25_de_Diciembre,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Antequera,redacao_final_distrito,distrito,02_San_Pedro,Antequera,Departamentos/02_San_Pedro/Antequera,LIV-F2-GSS-02_San_Pedro-Antequera|LIV-F3-MIDIA-02_San_Pedro-Antequera,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Capiibary,redacao_final_distrito,distrito,02_San_Pedro,Capiibary,Departamentos/02_San_Pedro/Capiibary,LIV-F2-GSS-02_San_Pedro-Capiibary|LIV-F3-MIDIA-02_San_Pedro-Capiibary,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Chore,redacao_final_distrito,distrito,02_San_Pedro,Chore,Departamentos/02_San_Pedro/Chore,LIV-F2-GSS-02_San_Pedro-Chore|LIV-F3-MIDIA-02_San_Pedro-Chore,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-General_Elizardo_Aquino,redacao_final_distrito,distrito,02_San_Pedro,General_Elizardo_Aquino,Departamentos/02_San_Pedro/General_Elizardo_Aquino,LIV-F2-GSS-02_San_Pedro-General_Elizardo_Aquino|LIV-F3-MIDIA-02_San_Pedro-General_Elizardo_Aquino,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-General_Resquin,redacao_final_distrito,distrito,02_San_Pedro,General_Resquin,Departamentos/02_San_Pedro/General_Resquin,LIV-F2-GSS-02_San_Pedro-General_Resquin|LIV-F3-MIDIA-02_San_Pedro-General_Resquin,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Guayaibi,redacao_final_distrito,distrito,02_San_Pedro,Guayaibi,Departamentos/02_San_Pedro/Guayaibi,LIV-F2-GSS-02_San_Pedro-Guayaibi|LIV-F3-MIDIA-02_San_Pedro-Guayaibi,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Itacurubi,redacao_final_distrito,distrito,02_San_Pedro,Itacurubi,Departamentos/02_San_Pedro/Itacurubi,LIV-F2-GSS-02_San_Pedro-Itacurubi|LIV-F3-MIDIA-02_San_Pedro-Itacurubi,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Itacurubi_del_Rosario,redacao_final_distrito,distrito,02_San_Pedro,Itacurubi_del_Rosario,Departamentos/02_San_Pedro/Itacurubi_del_Rosario,LIV-F2-GSS-02_San_Pedro-Itacurubi_del_Rosario|LIV-F3-MIDIA-02_San_Pedro-Itacurubi_del_Rosario,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Liberacion,redacao_final_distrito,distrito,02_San_Pedro,Liberacion,Departamentos/02_San_Pedro/Liberacion,LIV-F2-GSS-02_San_Pedro-Liberacion|LIV-F3-MIDIA-02_San_Pedro-Liberacion,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Lima,redacao_final_distrito,distrito,02_San_Pedro,Lima,Departamentos/02_San_Pedro/Lima,LIV-F2-GSS-02_San_Pedro-Lima|LIV-F3-MIDIA-02_San_Pedro-Lima,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Nueva_Germania,redacao_final_distrito,distrito,02_San_Pedro,Nueva_Germania,Departamentos/02_San_Pedro/Nueva_Germania,LIV-F2-GSS-02_San_Pedro-Nueva_Germania|LIV-F3-MIDIA-02_San_Pedro-Nueva_Germania,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-San_Estanislao,redacao_final_distrito,distrito,02_San_Pedro,San_Estanislao,Departamentos/02_San_Pedro/San_Estanislao,LIV-F2-GSS-02_San_Pedro-San_Estanislao|LIV-F3-MIDIA-02_San_Pedro-San_Estanislao,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-San_Pablo,redacao_final_distrito,distrito,02_San_Pedro,San_Pablo,Departamentos/02_San_Pedro/San_Pablo,LIV-F2-GSS-02_San_Pedro-San_Pablo|LIV-F3-MIDIA-02_San_Pedro-San_Pablo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-San_Pedro_de_Ycuamandiyu,redacao_final_distrito,distrito,02_San_Pedro,San_Pedro_de_Ycuamandiyu,Departamentos/02_San_Pedro/San_Pedro_de_Ycuamandiyu,LIV-F2-GSS-02_San_Pedro-San_Pedro_de_Ycuamandiyu|LIV-F3-MIDIA-02_San_Pedro-San_Pedro_de_Ycuamandiyu,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-San_Vicente_Pancholo,redacao_final_distrito,distrito,02_San_Pedro,San_Vicente_Pancholo,Departamentos/02_San_Pedro/San_Vicente_Pancholo,LIV-F2-GSS-02_San_Pedro-San_Vicente_Pancholo|LIV-F3-MIDIA-02_San_Pedro-San_Vicente_Pancholo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Santa_Rosa_del_Aguaray,redacao_final_distrito,distrito,02_San_Pedro,Santa_Rosa_del_Aguaray,Departamentos/02_San_Pedro/Santa_Rosa_del_Aguaray,LIV-F2-GSS-02_San_Pedro-Santa_Rosa_del_Aguaray|LIV-F3-MIDIA-02_San_Pedro-Santa_Rosa_del_Aguaray,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Tacuati,redacao_final_distrito,distrito,02_San_Pedro,Tacuati,Departamentos/02_San_Pedro/Tacuati,LIV-F2-GSS-02_San_Pedro-Tacuati|LIV-F3-MIDIA-02_San_Pedro-Tacuati,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Union,redacao_final_distrito,distrito,02_San_Pedro,Union,Departamentos/02_San_Pedro/Union,LIV-F2-GSS-02_San_Pedro-Union|LIV-F3-MIDIA-02_San_Pedro-Union,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Villa_del_Rosario,redacao_final_distrito,distrito,02_San_Pedro,Villa_del_Rosario,Departamentos/02_San_Pedro/Villa_del_Rosario,LIV-F2-GSS-02_San_Pedro-Villa_del_Rosario|LIV-F3-MIDIA-02_San_Pedro-Villa_del_Rosario,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Yataity_del_Norte,redacao_final_distrito,distrito,02_San_Pedro,Yataity_del_Norte,Departamentos/02_San_Pedro/Yataity_del_Norte,LIV-F2-GSS-02_San_Pedro-Yataity_del_Norte|LIV-F3-MIDIA-02_San_Pedro-Yataity_del_Norte,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-02_San_Pedro-Yrybucua,redacao_final_distrito,distrito,02_San_Pedro,Yrybucua,Departamentos/02_San_Pedro/Yrybucua,LIV-F2-GSS-02_San_Pedro-Yrybucua|LIV-F3-MIDIA-02_San_Pedro-Yrybucua,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Altos,redacao_final_distrito,distrito,03_Cordillera,Altos,Departamentos/03_Cordillera/Altos,LIV-F2-GSS-03_Cordillera-Altos|LIV-F3-MIDIA-03_Cordillera-Altos,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Arroyos_y_Esteros,redacao_final_distrito,distrito,03_Cordillera,Arroyos_y_Esteros,Departamentos/03_Cordillera/Arroyos_y_Esteros,LIV-F2-GSS-03_Cordillera-Arroyos_y_Esteros|LIV-F3-MIDIA-03_Cordillera-Arroyos_y_Esteros,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Caacupe,redacao_final_distrito,distrito,03_Cordillera,Caacupe,Departamentos/03_Cordillera/Caacupe,LIV-F2-GSS-03_Cordillera-Caacupe|LIV-F3-MIDIA-03_Cordillera-Caacupe,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Caraguatay,redacao_final_distrito,distrito,03_Cordillera,Caraguatay,Departamentos/03_Cordillera/Caraguatay,LIV-F2-GSS-03_Cordillera-Caraguatay|LIV-F3-MIDIA-03_Cordillera-Caraguatay,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Emboscada,redacao_final_distrito,distrito,03_Cordillera,Emboscada,Departamentos/03_Cordillera/Emboscada,LIV-F2-GSS-03_Cordillera-Emboscada|LIV-F3-MIDIA-03_Cordillera-Emboscada,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Eusebio_Ayala,redacao_final_distrito,distrito,03_Cordillera,Eusebio_Ayala,Departamentos/03_Cordillera/Eusebio_Ayala,LIV-F2-GSS-03_Cordillera-Eusebio_Ayala|LIV-F3-MIDIA-03_Cordillera-Eusebio_Ayala,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Isla_Pucu,redacao_final_distrito,distrito,03_Cordillera,Isla_Pucu,Departamentos/03_Cordillera/Isla_Pucu,LIV-F2-GSS-03_Cordillera-Isla_Pucu|LIV-F3-MIDIA-03_Cordillera-Isla_Pucu,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Itacurubi_de_la_Cordillera,redacao_final_distrito,distrito,03_Cordillera,Itacurubi_de_la_Cordillera,Departamentos/03_Cordillera/Itacurubi_de_la_Cordillera,LIV-F2-GSS-03_Cordillera-Itacurubi_de_la_Cordillera|LIV-F3-MIDIA-03_Cordillera-Itacurubi_de_la_Cordillera,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Juan_de_Mena,redacao_final_distrito,distrito,03_Cordillera,Juan_de_Mena,Departamentos/03_Cordillera/Juan_de_Mena,LIV-F2-GSS-03_Cordillera-Juan_de_Mena|LIV-F3-MIDIA-03_Cordillera-Juan_de_Mena,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Loma_Grande,redacao_final_distrito,distrito,03_Cordillera,Loma_Grande,Departamentos/03_Cordillera/Loma_Grande,LIV-F2-GSS-03_Cordillera-Loma_Grande|LIV-F3-MIDIA-03_Cordillera-Loma_Grande,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Mbocayaty_del_Yhaguy,redacao_final_distrito,distrito,03_Cordillera,Mbocayaty_del_Yhaguy,Departamentos/03_Cordillera/Mbocayaty_del_Yhaguy,LIV-F2-GSS-03_Cordillera-Mbocayaty_del_Yhaguy|LIV-F3-MIDIA-03_Cordillera-Mbocayaty_del_Yhaguy,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Nueva_Colombia,redacao_final_distrito,distrito,03_Cordillera,Nueva_Colombia,Departamentos/03_Cordillera/Nueva_Colombia,LIV-F2-GSS-03_Cordillera-Nueva_Colombia|LIV-F3-MIDIA-03_Cordillera-Nueva_Colombia,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Piribebuy,redacao_final_distrito,distrito,03_Cordillera,Piribebuy,Departamentos/03_Cordillera/Piribebuy,LIV-F2-GSS-03_Cordillera-Piribebuy|LIV-F3-MIDIA-03_Cordillera-Piribebuy,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Primero_de_Marzo,redacao_final_distrito,distrito,03_Cordillera,Primero_de_Marzo,Departamentos/03_Cordillera/Primero_de_Marzo,LIV-F2-GSS-03_Cordillera-Primero_de_Marzo|LIV-F3-MIDIA-03_Cordillera-Primero_de_Marzo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-San_Bernardino,redacao_final_distrito,distrito,03_Cordillera,San_Bernardino,Departamentos/03_Cordillera/San_Bernardino,LIV-F2-GSS-03_Cordillera-San_Bernardino|LIV-F3-MIDIA-03_Cordillera-San_Bernardino,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-San_Jose_de_los_Arroyos,redacao_final_distrito,distrito,03_Cordillera,San_Jose_de_los_Arroyos,Departamentos/03_Cordillera/San_Jose_de_los_Arroyos,LIV-F2-GSS-03_Cordillera-San_Jose_de_los_Arroyos|LIV-F3-MIDIA-03_Cordillera-San_Jose_de_los_Arroyos,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Santa_Elena,redacao_final_distrito,distrito,03_Cordillera,Santa_Elena,Departamentos/03_Cordillera/Santa_Elena,LIV-F2-GSS-03_Cordillera-Santa_Elena|LIV-F3-MIDIA-03_Cordillera-Santa_Elena,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Tobati,redacao_final_distrito,distrito,03_Cordillera,Tobati,Departamentos/03_Cordillera/Tobati,LIV-F2-GSS-03_Cordillera-Tobati|LIV-F3-MIDIA-03_Cordillera-Tobati,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-03_Cordillera-Valenzuela,redacao_final_distrito,distrito,03_Cordillera,Valenzuela,Departamentos/03_Cordillera/Valenzuela,LIV-F2-GSS-03_Cordillera-Valenzuela|LIV-F3-MIDIA-03_Cordillera-Valenzuela,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Borja,redacao_final_distrito,distrito,04_Guaira,Borja,Departamentos/04_Guaira/Borja,LIV-F2-GSS-04_Guaira-Borja|LIV-F3-MIDIA-04_Guaira-Borja,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Capitan_Mauricio_Jose_Troche,redacao_final_distrito,distrito,04_Guaira,Capitan_Mauricio_Jose_Troche,Departamentos/04_Guaira/Capitan_Mauricio_Jose_Troche,LIV-F2-GSS-04_Guaira-Capitan_Mauricio_Jose_Troche|LIV-F3-MIDIA-04_Guaira-Capitan_Mauricio_Jose_Troche,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Coronel_Martinez,redacao_final_distrito,distrito,04_Guaira,Coronel_Martinez,Departamentos/04_Guaira/Coronel_Martinez,LIV-F2-GSS-04_Guaira-Coronel_Martinez|LIV-F3-MIDIA-04_Guaira-Coronel_Martinez,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Doctor_Botrell,redacao_final_distrito,distrito,04_Guaira,Doctor_Botrell,Departamentos/04_Guaira/Doctor_Botrell,LIV-F2-GSS-04_Guaira-Doctor_Botrell|LIV-F3-MIDIA-04_Guaira-Doctor_Botrell,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Felix_Perez_Cardozo,redacao_final_distrito,distrito,04_Guaira,Felix_Perez_Cardozo,Departamentos/04_Guaira/Felix_Perez_Cardozo,LIV-F2-GSS-04_Guaira-Felix_Perez_Cardozo|LIV-F3-MIDIA-04_Guaira-Felix_Perez_Cardozo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-General_Eugenio_A_Garay,redacao_final_distrito,distrito,04_Guaira,General_Eugenio_A_Garay,Departamentos/04_Guaira/General_Eugenio_A_Garay,LIV-F2-GSS-04_Guaira-General_Eugenio_A_Garay|LIV-F3-MIDIA-04_Guaira-General_Eugenio_A_Garay,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Independencia,redacao_final_distrito,distrito,04_Guaira,Independencia,Departamentos/04_Guaira/Independencia,LIV-F2-GSS-04_Guaira-Independencia|LIV-F3-MIDIA-04_Guaira-Independencia,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Itape,redacao_final_distrito,distrito,04_Guaira,Itape,Departamentos/04_Guaira/Itape,LIV-F2-GSS-04_Guaira-Itape|LIV-F3-MIDIA-04_Guaira-Itape,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Iturbe,redacao_final_distrito,distrito,04_Guaira,Iturbe,Departamentos/04_Guaira/Iturbe,LIV-F2-GSS-04_Guaira-Iturbe|LIV-F3-MIDIA-04_Guaira-Iturbe,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Jose_Fassardi,redacao_final_distrito,distrito,04_Guaira,Jose_Fassardi,Departamentos/04_Guaira/Jose_Fassardi,LIV-F2-GSS-04_Guaira-Jose_Fassardi|LIV-F3-MIDIA-04_Guaira-Jose_Fassardi,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Mbocayaty_del_Guaira,redacao_final_distrito,distrito,04_Guaira,Mbocayaty_del_Guaira,Departamentos/04_Guaira/Mbocayaty_del_Guaira,LIV-F2-GSS-04_Guaira-Mbocayaty_del_Guaira|LIV-F3-MIDIA-04_Guaira-Mbocayaty_del_Guaira,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Natalicio_Talavera,redacao_final_distrito,distrito,04_Guaira,Natalicio_Talavera,Departamentos/04_Guaira/Natalicio_Talavera,LIV-F2-GSS-04_Guaira-Natalicio_Talavera|LIV-F3-MIDIA-04_Guaira-Natalicio_Talavera,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Numi,redacao_final_distrito,distrito,04_Guaira,Numi,Departamentos/04_Guaira/Numi,LIV-F2-GSS-04_Guaira-Numi|LIV-F3-MIDIA-04_Guaira-Numi,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Paso_Yobai,redacao_final_distrito,distrito,04_Guaira,Paso_Yobai,Departamentos/04_Guaira/Paso_Yobai,LIV-F2-GSS-04_Guaira-Paso_Yobai|LIV-F3-MIDIA-04_Guaira-Paso_Yobai,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-San_Salvador,redacao_final_distrito,distrito,04_Guaira,San_Salvador,Departamentos/04_Guaira/San_Salvador,LIV-F2-GSS-04_Guaira-San_Salvador|LIV-F3-MIDIA-04_Guaira-San_Salvador,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Tebicuary,redacao_final_distrito,distrito,04_Guaira,Tebicuary,Departamentos/04_Guaira/Tebicuary,LIV-F2-GSS-04_Guaira-Tebicuary|LIV-F3-MIDIA-04_Guaira-Tebicuary,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Villarrica,redacao_final_distrito,distrito,04_Guaira,Villarrica,Departamentos/04_Guaira/Villarrica,LIV-F2-GSS-04_Guaira-Villarrica|LIV-F3-MIDIA-04_Guaira-Villarrica,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-04_Guaira-Yataity_del_Guaira,redacao_final_distrito,distrito,04_Guaira,Yataity_del_Guaira,Departamentos/04_Guaira/Yataity_del_Guaira,LIV-F2-GSS-04_Guaira-Yataity_del_Guaira|LIV-F3-MIDIA-04_Guaira-Yataity_del_Guaira,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Caaguazu,redacao_final_distrito,distrito,05_Caaguazu,Caaguazu,Departamentos/05_Caaguazu/Caaguazu,LIV-F2-GSS-05_Caaguazu-Caaguazu|LIV-F3-MIDIA-05_Caaguazu-Caaguazu,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Carayao,redacao_final_distrito,distrito,05_Caaguazu,Carayao,Departamentos/05_Caaguazu/Carayao,LIV-F2-GSS-05_Caaguazu-Carayao|LIV-F3-MIDIA-05_Caaguazu-Carayao,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Coronel_Oviedo,redacao_final_distrito,distrito,05_Caaguazu,Coronel_Oviedo,Departamentos/05_Caaguazu/Coronel_Oviedo,LIV-F2-GSS-05_Caaguazu-Coronel_Oviedo|LIV-F3-MIDIA-05_Caaguazu-Coronel_Oviedo,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Doctor_Cecilio_Baez,redacao_final_distrito,distrito,05_Caaguazu,Doctor_Cecilio_Baez,Departamentos/05_Caaguazu/Doctor_Cecilio_Baez,LIV-F2-GSS-05_Caaguazu-Doctor_Cecilio_Baez|LIV-F3-MIDIA-05_Caaguazu-Doctor_Cecilio_Baez,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Doctor_Eulogio_Estigarribia,redacao_final_distrito,distrito,05_Caaguazu,Doctor_Eulogio_Estigarribia,Departamentos/05_Caaguazu/Doctor_Eulogio_Estigarribia,LIV-F2-GSS-05_Caaguazu-Doctor_Eulogio_Estigarribia|LIV-F3-MIDIA-05_Caaguazu-Doctor_Eulogio_Estigarribia,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Doctor_Juan_Manuel_Frutos,redacao_final_distrito,distrito,05_Caaguazu,Doctor_Juan_Manuel_Frutos,Departamentos/05_Caaguazu/Doctor_Juan_Manuel_Frutos,LIV-F2-GSS-05_Caaguazu-Doctor_Juan_Manuel_Frutos|LIV-F3-MIDIA-05_Caaguazu-Doctor_Juan_Manuel_Frutos,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-Jose_Domingo_Ocampos,redacao_final_distrito,distrito,05_Caaguazu,Jose_Domingo_Ocampos,Departamentos/05_Caaguazu/Jose_Domingo_Ocampos,LIV-F2-GSS-05_Caaguazu-Jose_Domingo_Ocampos|LIV-F3-MIDIA-05_Caaguazu-Jose_Domingo_Ocampos,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
LIV-F4-REDACAO-05_Caaguazu-La_Pastora,redacao_final_distrito,distrito,05_Caaguazu,La_Pastora,Departamentos/05_Caaguazu/La_Pastora,LIV-F2-GSS-05_Caaguazu-La_Pastora|LIV-F3-MIDIA-05_Caaguazu-La_Pastora,done,P2,agente_editorial,Consolidar versão final do distrito pronta para leitura técnica
