task_id,wave,phase,department,district,path,depends_on,status,priority,definition_of_done
W1-INDIC-12_Neembucu-Cerrito,onda1,indicadores_minimos,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W1-FATOS-12_Neembucu-Cerrito,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Cerrito,onda1,qa_factual,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W1-INDIC-12_Neembucu-Cerrito,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Cerrito,onda2,gss_calibrado,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W1-QA-12_Neembucu-Cerrito,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Cerrito,onda2,sensibilidade_gss,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W2-GSS-12_Neembucu-Cerrito,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Cerrito,onda2,qa_quantitativo,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W2-SENS-12_Neembucu-Cerrito,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Cerrito,onda3,midia_especifica,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W2-QA-12_Neembucu-Cerrito,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Cerrito,onda3,redacao_final_local,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W3-MIDIA-12_Neembucu-Cerrito,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Cerrito,onda3,qa_publicacao_local,12_Neembucu,Cerrito,Departamentos/12_Neembucu/Cerrito,W3-REDACAO-12_Neembucu-Cerrito,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Desmochados,onda1,base_factual,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Desmochados,onda1,indicadores_minimos,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W1-FATOS-12_Neembucu-Desmochados,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Desmochados,onda1,qa_factual,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W1-INDIC-12_Neembucu-Desmochados,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Desmochados,onda2,gss_calibrado,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W1-QA-12_Neembucu-Desmochados,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Desmochados,onda2,sensibilidade_gss,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W2-GSS-12_Neembucu-Desmochados,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Desmochados,onda2,qa_quantitativo,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W2-SENS-12_Neembucu-Desmochados,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Desmochados,onda3,midia_especifica,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W2-QA-12_Neembucu-Desmochados,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Desmochados,onda3,redacao_final_local,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W3-MIDIA-12_Neembucu-Desmochados,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Desmochados,onda3,qa_publicacao_local,12_Neembucu,Desmochados,Departamentos/12_Neembucu/Desmochados,W3-REDACAO-12_Neembucu-Desmochados,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-General_Diaz,onda1,base_factual,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-General_Diaz,onda1,indicadores_minimos,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W1-FATOS-12_Neembucu-General_Diaz,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-General_Diaz,onda1,qa_factual,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W1-INDIC-12_Neembucu-General_Diaz,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-General_Diaz,onda2,gss_calibrado,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W1-QA-12_Neembucu-General_Diaz,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-General_Diaz,onda2,sensibilidade_gss,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W2-GSS-12_Neembucu-General_Diaz,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-General_Diaz,onda2,qa_quantitativo,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W2-SENS-12_Neembucu-General_Diaz,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-General_Diaz,onda3,midia_especifica,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W2-QA-12_Neembucu-General_Diaz,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-General_Diaz,onda3,redacao_final_local,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W3-MIDIA-12_Neembucu-General_Diaz,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-General_Diaz,onda3,qa_publicacao_local,12_Neembucu,General_Diaz,Departamentos/12_Neembucu/General_Diaz,W3-REDACAO-12_Neembucu-General_Diaz,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Guazu_Cua,onda1,base_factual,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Guazu_Cua,onda1,indicadores_minimos,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W1-FATOS-12_Neembucu-Guazu_Cua,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Guazu_Cua,onda1,qa_factual,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W1-INDIC-12_Neembucu-Guazu_Cua,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Guazu_Cua,onda2,gss_calibrado,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W1-QA-12_Neembucu-Guazu_Cua,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Guazu_Cua,onda2,sensibilidade_gss,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W2-GSS-12_Neembucu-Guazu_Cua,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Guazu_Cua,onda2,qa_quantitativo,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W2-SENS-12_Neembucu-Guazu_Cua,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Guazu_Cua,onda3,midia_especifica,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W2-QA-12_Neembucu-Guazu_Cua,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Guazu_Cua,onda3,redacao_final_local,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W3-MIDIA-12_Neembucu-Guazu_Cua,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Guazu_Cua,onda3,qa_publicacao_local,12_Neembucu,Guazu_Cua,Departamentos/12_Neembucu/Guazu_Cua,W3-REDACAO-12_Neembucu-Guazu_Cua,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Humaita,onda1,base_factual,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Humaita,onda1,indicadores_minimos,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W1-FATOS-12_Neembucu-Humaita,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Humaita,onda1,qa_factual,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W1-INDIC-12_Neembucu-Humaita,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Humaita,onda2,gss_calibrado,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W1-QA-12_Neembucu-Humaita,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Humaita,onda2,sensibilidade_gss,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W2-GSS-12_Neembucu-Humaita,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Humaita,onda2,qa_quantitativo,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W2-SENS-12_Neembucu-Humaita,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Humaita,onda3,midia_especifica,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W2-QA-12_Neembucu-Humaita,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Humaita,onda3,redacao_final_local,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W3-MIDIA-12_Neembucu-Humaita,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Humaita,onda3,qa_publicacao_local,12_Neembucu,Humaita,Departamentos/12_Neembucu/Humaita,W3-REDACAO-12_Neembucu-Humaita,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Isla_Umbu,onda1,base_factual,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Isla_Umbu,onda1,indicadores_minimos,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W1-FATOS-12_Neembucu-Isla_Umbu,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Isla_Umbu,onda1,qa_factual,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W1-INDIC-12_Neembucu-Isla_Umbu,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Isla_Umbu,onda2,gss_calibrado,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W1-QA-12_Neembucu-Isla_Umbu,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Isla_Umbu,onda2,sensibilidade_gss,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W2-GSS-12_Neembucu-Isla_Umbu,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Isla_Umbu,onda2,qa_quantitativo,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W2-SENS-12_Neembucu-Isla_Umbu,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Isla_Umbu,onda3,midia_especifica,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W2-QA-12_Neembucu-Isla_Umbu,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Isla_Umbu,onda3,redacao_final_local,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W3-MIDIA-12_Neembucu-Isla_Umbu,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Isla_Umbu,onda3,qa_publicacao_local,12_Neembucu,Isla_Umbu,Departamentos/12_Neembucu/Isla_Umbu,W3-REDACAO-12_Neembucu-Isla_Umbu,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Laureles,onda1,base_factual,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Laureles,onda1,indicadores_minimos,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W1-FATOS-12_Neembucu-Laureles,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Laureles,onda1,qa_factual,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W1-INDIC-12_Neembucu-Laureles,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Laureles,onda2,gss_calibrado,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W1-QA-12_Neembucu-Laureles,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Laureles,onda2,sensibilidade_gss,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W2-GSS-12_Neembucu-Laureles,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Laureles,onda2,qa_quantitativo,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W2-SENS-12_Neembucu-Laureles,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Laureles,onda3,midia_especifica,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W2-QA-12_Neembucu-Laureles,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Laureles,onda3,redacao_final_local,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W3-MIDIA-12_Neembucu-Laureles,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Laureles,onda3,qa_publicacao_local,12_Neembucu,Laureles,Departamentos/12_Neembucu/Laureles,W3-REDACAO-12_Neembucu-Laureles,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Mayor_Martinez,onda1,base_factual,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Mayor_Martinez,onda1,indicadores_minimos,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W1-FATOS-12_Neembucu-Mayor_Martinez,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Mayor_Martinez,onda1,qa_factual,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W1-INDIC-12_Neembucu-Mayor_Martinez,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Mayor_Martinez,onda2,gss_calibrado,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W1-QA-12_Neembucu-Mayor_Martinez,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Mayor_Martinez,onda2,sensibilidade_gss,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W2-GSS-12_Neembucu-Mayor_Martinez,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Mayor_Martinez,onda2,qa_quantitativo,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W2-SENS-12_Neembucu-Mayor_Martinez,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Mayor_Martinez,onda3,midia_especifica,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W2-QA-12_Neembucu-Mayor_Martinez,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Mayor_Martinez,onda3,redacao_final_local,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W3-MIDIA-12_Neembucu-Mayor_Martinez,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Mayor_Martinez,onda3,qa_publicacao_local,12_Neembucu,Mayor_Martinez,Departamentos/12_Neembucu/Mayor_Martinez,W3-REDACAO-12_Neembucu-Mayor_Martinez,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Paso_de_Patria,onda1,base_factual,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Paso_de_Patria,onda1,indicadores_minimos,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W1-FATOS-12_Neembucu-Paso_de_Patria,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Paso_de_Patria,onda1,qa_factual,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W1-INDIC-12_Neembucu-Paso_de_Patria,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Paso_de_Patria,onda2,gss_calibrado,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W1-QA-12_Neembucu-Paso_de_Patria,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Paso_de_Patria,onda2,sensibilidade_gss,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W2-GSS-12_Neembucu-Paso_de_Patria,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Paso_de_Patria,onda2,qa_quantitativo,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W2-SENS-12_Neembucu-Paso_de_Patria,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Paso_de_Patria,onda3,midia_especifica,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W2-QA-12_Neembucu-Paso_de_Patria,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Paso_de_Patria,onda3,redacao_final_local,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W3-MIDIA-12_Neembucu-Paso_de_Patria,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Paso_de_Patria,onda3,qa_publicacao_local,12_Neembucu,Paso_de_Patria,Departamentos/12_Neembucu/Paso_de_Patria,W3-REDACAO-12_Neembucu-Paso_de_Patria,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Pilar,onda1,base_factual,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Pilar,onda1,indicadores_minimos,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W1-FATOS-12_Neembucu-Pilar,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Pilar,onda1,qa_factual,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W1-INDIC-12_Neembucu-Pilar,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Pilar,onda2,gss_calibrado,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W1-QA-12_Neembucu-Pilar,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Pilar,onda2,sensibilidade_gss,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W2-GSS-12_Neembucu-Pilar,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Pilar,onda2,qa_quantitativo,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W2-SENS-12_Neembucu-Pilar,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Pilar,onda3,midia_especifica,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W2-QA-12_Neembucu-Pilar,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Pilar,onda3,redacao_final_local,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W3-MIDIA-12_Neembucu-Pilar,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Pilar,onda3,qa_publicacao_local,12_Neembucu,Pilar,Departamentos/12_Neembucu/Pilar,W3-REDACAO-12_Neembucu-Pilar,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-San_Juan_del_Neembucu,onda1,base_factual,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-San_Juan_del_Neembucu,onda1,indicadores_minimos,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W1-FATOS-12_Neembucu-San_Juan_del_Neembucu,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-San_Juan_del_Neembucu,onda1,qa_factual,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W1-INDIC-12_Neembucu-San_Juan_del_Neembucu,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-San_Juan_del_Neembucu,onda2,gss_calibrado,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W1-QA-12_Neembucu-San_Juan_del_Neembucu,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-San_Juan_del_Neembucu,onda2,sensibilidade_gss,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W2-GSS-12_Neembucu-San_Juan_del_Neembucu,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-San_Juan_del_Neembucu,onda2,qa_quantitativo,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W2-SENS-12_Neembucu-San_Juan_del_Neembucu,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-San_Juan_del_Neembucu,onda3,midia_especifica,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W2-QA-12_Neembucu-San_Juan_del_Neembucu,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-San_Juan_del_Neembucu,onda3,redacao_final_local,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W3-MIDIA-12_Neembucu-San_Juan_del_Neembucu,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-San_Juan_del_Neembucu,onda3,qa_publicacao_local,12_Neembucu,San_Juan_del_Neembucu,Departamentos/12_Neembucu/San_Juan_del_Neembucu,W3-REDACAO-12_Neembucu-San_Juan_del_Neembucu,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Tacuaras,onda1,base_factual,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Tacuaras,onda1,indicadores_minimos,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W1-FATOS-12_Neembucu-Tacuaras,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Tacuaras,onda1,qa_factual,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W1-INDIC-12_Neembucu-Tacuaras,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Tacuaras,onda2,gss_calibrado,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W1-QA-12_Neembucu-Tacuaras,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Tacuaras,onda2,sensibilidade_gss,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W2-GSS-12_Neembucu-Tacuaras,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Tacuaras,onda2,qa_quantitativo,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W2-SENS-12_Neembucu-Tacuaras,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Tacuaras,onda3,midia_especifica,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W2-QA-12_Neembucu-Tacuaras,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Tacuaras,onda3,redacao_final_local,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W3-MIDIA-12_Neembucu-Tacuaras,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Tacuaras,onda3,qa_publicacao_local,12_Neembucu,Tacuaras,Departamentos/12_Neembucu/Tacuaras,W3-REDACAO-12_Neembucu-Tacuaras,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Villa_Franca,onda1,base_factual,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Villa_Franca,onda1,indicadores_minimos,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W1-FATOS-12_Neembucu-Villa_Franca,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Villa_Franca,onda1,qa_factual,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W1-INDIC-12_Neembucu-Villa_Franca,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Villa_Franca,onda2,gss_calibrado,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W1-QA-12_Neembucu-Villa_Franca,done,P1,Notas A-E justificadas e GSS recalculado
W2-SENS-12_Neembucu-Villa_Franca,onda2,sensibilidade_gss,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W2-GSS-12_Neembucu-Villa_Franca,done,P2,Análise de sensibilidade registrada
W2-QA-12_Neembucu-Villa_Franca,onda2,qa_quantitativo,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W2-SENS-12_Neembucu-Villa_Franca,done,P1,Checklist Onda 2 aprovado
W3-MIDIA-12_Neembucu-Villa_Franca,onda3,midia_especifica,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W2-QA-12_Neembucu-Villa_Franca,done,P1,>=3 mídias locais específicas + origem
W3-REDACAO-12_Neembucu-Villa_Franca,onda3,redacao_final_local,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W3-MIDIA-12_Neembucu-Villa_Franca,done,P2,Texto final local coerente e publicável
W3-QA-12_Neembucu-Villa_Franca,onda3,qa_publicacao_local,12_Neembucu,Villa_Franca,Departamentos/12_Neembucu/Villa_Franca,W3-REDACAO-12_Neembucu-Villa_Franca,done,P1,Checklist local de publicação aprovado
W1-FATOS-12_Neembucu-Villa_Oliva,onda1,base_factual,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,,done,P1,Blocos 1..5 específicos + >=10 afirmações com fonte oficial e data
W1-INDIC-12_Neembucu-Villa_Oliva,onda1,indicadores_minimos,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W1-FATOS-12_Neembucu-Villa_Oliva,done,P1,Indicadores mínimos completos com unidade e referência temporal
W1-QA-12_Neembucu-Villa_Oliva,onda1,qa_factual,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W1-INDIC-12_Neembucu-Villa_Oliva,done,P1,Checklist Onda 1 aprovado
W2-GSS-12_Neembucu-Villa_Oliva,onda2,gss_calibrado,12_Neembucu,Villa_Oliva,Departamentos/12_Neembucu/Villa_Oliva,W1-QA-12_Neembucu-Villa_Oliva,done,P1,Notas A-E justificadas e GSS recalculado
