task_id,wave,phase,scope_level,department,district,path,depends_on,status,priority,agent_role,definition_of_done
E3-MIDIA-15_Presidente_Hayes-Campo_Aceval,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,E2-QA-15_Presidente_Hayes-Campo_Aceval,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Campo_Aceval,E3,qa_midia,distrito,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,E3-MIDIA-15_Presidente_Hayes-Campo_Aceval,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Campo_Aceval,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,E3-QA-15_Presidente_Hayes-Campo_Aceval,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Campo_Aceval,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Campo_Aceval,Departamentos/15_Presidente_Hayes/Campo_Aceval,E4-TEXTO-15_Presidente_Hayes-Campo_Aceval,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-General_Bruguez,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-General_Bruguez,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E1-CIT-15_Presidente_Hayes-General_Bruguez,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-General_Bruguez,E1,qa_evidencia,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E1-INDIC-15_Presidente_Hayes-General_Bruguez,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-General_Bruguez,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E1-QA-15_Presidente_Hayes-General_Bruguez,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-General_Bruguez,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E2-MODEL-15_Presidente_Hayes-General_Bruguez,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-General_Bruguez,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E2-GSS-15_Presidente_Hayes-General_Bruguez,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-General_Bruguez,E2,qa_modelo,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E2-SENS-15_Presidente_Hayes-General_Bruguez,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-General_Bruguez,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E2-QA-15_Presidente_Hayes-General_Bruguez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-General_Bruguez,E3,qa_midia,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E3-MIDIA-15_Presidente_Hayes-General_Bruguez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-General_Bruguez,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E3-QA-15_Presidente_Hayes-General_Bruguez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-General_Bruguez,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,General_Bruguez,Departamentos/15_Presidente_Hayes/General_Bruguez,E4-TEXTO-15_Presidente_Hayes-General_Bruguez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Jose_Falcon,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Jose_Falcon,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E1-CIT-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Jose_Falcon,E1,qa_evidencia,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E1-INDIC-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Jose_Falcon,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E1-QA-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Jose_Falcon,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E2-MODEL-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Jose_Falcon,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E2-GSS-15_Presidente_Hayes-Jose_Falcon,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Jose_Falcon,E2,qa_modelo,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E2-SENS-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Jose_Falcon,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E2-QA-15_Presidente_Hayes-Jose_Falcon,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Jose_Falcon,E3,qa_midia,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E3-MIDIA-15_Presidente_Hayes-Jose_Falcon,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Jose_Falcon,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E3-QA-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Jose_Falcon,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Jose_Falcon,Departamentos/15_Presidente_Hayes/Jose_Falcon,E4-TEXTO-15_Presidente_Hayes-Jose_Falcon,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Nanawa,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Nanawa,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E1-CIT-15_Presidente_Hayes-Nanawa,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Nanawa,E1,qa_evidencia,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E1-INDIC-15_Presidente_Hayes-Nanawa,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Nanawa,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E1-QA-15_Presidente_Hayes-Nanawa,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Nanawa,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E2-MODEL-15_Presidente_Hayes-Nanawa,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Nanawa,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E2-GSS-15_Presidente_Hayes-Nanawa,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Nanawa,E2,qa_modelo,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E2-SENS-15_Presidente_Hayes-Nanawa,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Nanawa,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E2-QA-15_Presidente_Hayes-Nanawa,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Nanawa,E3,qa_midia,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E3-MIDIA-15_Presidente_Hayes-Nanawa,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Nanawa,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E3-QA-15_Presidente_Hayes-Nanawa,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Nanawa,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Nanawa,Departamentos/15_Presidente_Hayes/Nanawa,E4-TEXTO-15_Presidente_Hayes-Nanawa,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Nueva_Asuncion,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Nueva_Asuncion,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E1-CIT-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Nueva_Asuncion,E1,qa_evidencia,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E1-INDIC-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Nueva_Asuncion,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E1-QA-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Nueva_Asuncion,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E2-MODEL-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Nueva_Asuncion,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E2-GSS-15_Presidente_Hayes-Nueva_Asuncion,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Nueva_Asuncion,E2,qa_modelo,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E2-SENS-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Nueva_Asuncion,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E2-QA-15_Presidente_Hayes-Nueva_Asuncion,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Nueva_Asuncion,E3,qa_midia,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E3-MIDIA-15_Presidente_Hayes-Nueva_Asuncion,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Nueva_Asuncion,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E3-QA-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Nueva_Asuncion,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Nueva_Asuncion,Departamentos/15_Presidente_Hayes/Nueva_Asuncion,E4-TEXTO-15_Presidente_Hayes-Nueva_Asuncion,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Puerto_Pinasco,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Puerto_Pinasco,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E1-CIT-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Puerto_Pinasco,E1,qa_evidencia,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E1-INDIC-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Puerto_Pinasco,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E1-QA-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Puerto_Pinasco,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E2-MODEL-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Puerto_Pinasco,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E2-GSS-15_Presidente_Hayes-Puerto_Pinasco,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Puerto_Pinasco,E2,qa_modelo,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E2-SENS-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Puerto_Pinasco,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E2-QA-15_Presidente_Hayes-Puerto_Pinasco,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Puerto_Pinasco,E3,qa_midia,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E3-MIDIA-15_Presidente_Hayes-Puerto_Pinasco,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Puerto_Pinasco,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E3-QA-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Puerto_Pinasco,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Puerto_Pinasco,Departamentos/15_Presidente_Hayes/Puerto_Pinasco,E4-TEXTO-15_Presidente_Hayes-Puerto_Pinasco,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Teniente_Esteban_Martinez,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Teniente_Esteban_Martinez,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E1-CIT-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,E1,qa_evidencia,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E1-INDIC-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Teniente_Esteban_Martinez,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E1-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Teniente_Esteban_Martinez,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E2-MODEL-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Teniente_Esteban_Martinez,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E2-GSS-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,E2,qa_modelo,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E2-SENS-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Teniente_Esteban_Martinez,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E2-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,E3,qa_midia,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E3-MIDIA-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Teniente_Esteban_Martinez,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E3-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Teniente_Esteban_Martinez,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Teniente_Esteban_Martinez,Departamentos/15_Presidente_Hayes/Teniente_Esteban_Martinez,E4-TEXTO-15_Presidente_Hayes-Teniente_Esteban_Martinez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Teniente_Irala_Fernandez,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Teniente_Irala_Fernandez,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E1-CIT-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
E1-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,E1,qa_evidencia,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E1-INDIC-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_qa,"Sem placeholders, sem proxy nao justificado, citacao validada."
E2-MODEL-15_Presidente_Hayes-Teniente_Irala_Fernandez,E2,calibracao_notas_AE,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E1-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_metodo,Notas A-E justificadas por regras quantitativas publicadas no dossie.
E2-GSS-15_Presidente_Hayes-Teniente_Irala_Fernandez,E2,gss_reproduzivel,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E2-MODEL-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_metodo,GSS recalculado e reproduzivel (mesma entrada -> mesmo resultado).
E2-SENS-15_Presidente_Hayes-Teniente_Irala_Fernandez,E2,sensibilidade_3_cenarios,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E2-GSS-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P2,agente_risco,Cenarios otimista/base/conservador com impacto no ranking local.
E2-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,E2,qa_modelo,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E2-SENS-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_qa,Modelo auditavel e consistente com evidencias oficiais.
E3-MIDIA-15_Presidente_Hayes-Teniente_Irala_Fernandez,E3,midia_tecnica_local,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E2-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P2,agente_midia,"3 ativos tecnicos locais (mapa/risco/infra) com origem, data e licenca."
E3-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,E3,qa_midia,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E3-MIDIA-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P2,agente_qa,Mídia coerente com texto e em qualidade suficiente para publicacao.
E4-TEXTO-15_Presidente_Hayes-Teniente_Irala_Fernandez,E4,redacao_profunda_distrital,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E3-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_editorial,"Narrativa robusta com trade-offs, recomendacao e pre-condicoes de decisao."
E4-QA-15_Presidente_Hayes-Teniente_Irala_Fernandez,E4,qa_editorial_distrital,distrito,15_Presidente_Hayes,Teniente_Irala_Fernandez,Departamentos/15_Presidente_Hayes/Teniente_Irala_Fernandez,E4-TEXTO-15_Presidente_Hayes-Teniente_Irala_Fernandez,done,P1,agente_qa,"Texto coerente com dados, sem contradicoes, pronto para compilacao."
E1-CIT-15_Presidente_Hayes-Villa_Hayes,E1,citacao_linha_a_linha,distrito,15_Presidente_Hayes,Villa_Hayes,Departamentos/15_Presidente_Hayes/Villa_Hayes,,done,P1,agente_pesquisa,">=12 afirmacoes criticas com fonte oficial, data da fonte e data de acesso."
E1-INDIC-15_Presidente_Hayes-Villa_Hayes,E1,indicadores_oficiais_granulares,distrito,15_Presidente_Hayes,Villa_Hayes,Departamentos/15_Presidente_Hayes/Villa_Hayes,E1-CIT-15_Presidente_Hayes-Villa_Hayes,done,P1,agente_dados,"Indicadores distritais oficiais preenchidos com unidade, periodo e link da serie."
